xeid,t1e,t2e,h11e,h12e,h21e,h22e
zsPAN7YD,3.4101300037239213,0.38863751131858937,1.8017818892904423,0.19862341453151275,2.1539176156935715,0.23937519585099903
KKXX3t3T,0.7367874729454212,2.560212892821268,0.3664329591682105,1.2770977761416973,0.421866532436074,1.5107708193857294
dWuaWyHo,2.287967353608115,0.6602403058190237,1.12467156646067,0.3397651082060005,1.3531711708124525,0.39246014377369104
x6HYkJpp,2.0957559847553107,0.47587917825555864,1.0866424013538294,0.27117013492251923,1.227890632528812,0.2703970801528773
prw99pZi,2.521240520849916,0.575160392664379,1.2149030843887434,0.2962083417247514,1.4980332778650352,0.3350388123689937
6iv5AQJo,2.5752735402010227,0.2968206163852115,2.154601146510423,0.17515116122347835,2.5577547725233156,0.20961785947608366
61kSr2wH,1.7492291226642194,0.7132483717459869,0.8008763968027703,0.3443014535182672,0.9985336044624138,0.39546267667183627
KQOYYQ9h,0.8738354798740607,1.4582120170449935,0.40393035482296935,0.6732170754666684,0.49100899953048505,0.8082493314650346
SAjOqrOA,0.46248543785177243,2.060688009613503,0.25891764938661005,1.006260289236983,0.2794523873126555,1.186472132109118
f3JTGdHb,1.5209257666462106,1.053363058610527,0.7281900617587754,0.5257031329427618,0.8720387587635859,0.600853246035634
zcV6faxT,0.5557814351289144,1.8015998632120875,0.3054556737721883,0.9035426329552272,0.299284831570354,1.0474365298006536
bHNxYpPb,1.5330264073590496,0.7430146139435613,0.7539685954739167,0.38732551668458104,0.8479243975760461,0.4019053034516627
Ue6dpY9s,1.9463850696419411,0.7318938935460926,0.98214587068307,0.3866452097438991,1.1634230606433698,0.4298594829504238
M3O3rCvf,0.9938788757940871,1.1330668002869937,0.5061149107885996,0.576847764626333,0.5789501630160472,0.6645843192120093
4SD8sWg0,1.2434312647565526,1.230531340364576,0.6111939398773434,0.6022399964917792,0.7176777117369454,0.6985821057976872
OI50qhPm,1.3457488314689487,1.074857893216372,0.6740968611096372,0.5522099841927994,0.804257503057387,0.6444085364789627
2wWT7ARf,0.9595534800148839,1.3718726717111038,0.4808887771645486,0.6705628806676083,0.5191736223632083,0.7406451513205744
GG6YW87d,2.1797067323438757,1.089958056108608,1.027559995595599,0.5285720960705839,1.2450048677286427,0.6210044740382246
IuRcwBUS,3.043685357887391,0.3084008842016372,1.5401628267209098,0.17241922641007673,1.8322874827054998,0.17370428542285735
04KYlmSl,1.843610093417364,0.6737275253426915,0.8634064531348048,0.32844795008901534,1.0954050879222677,0.4011605230317384
2H4hoj9N,0.47602228940615515,2.910699491220769,0.25327576023404613,1.4250077619985049,0.28383199095658335,1.7199632720645373
zT5xKDAO,2.408403929462161,0.5331921976696353,1.1672174563837552,0.28552324778673865,1.41599662960266,0.31688136960771796
lWVBYCPH,3.501553711318507,0.32252556415858846,1.8608058362868967,0.20099944010956702,2.1795895047974714,0.223670597597677
8I96h7Gj,1.8030972621799468,0.9056513792327731,0.8673434591600063,0.451581882001146,1.0513826219084035,0.5210273701570793
p8Em9J8J,0.7857141203213279,1.4786753161412265,0.40767870244161664,0.7256696082084081,0.4345292930402743,0.8329906847515582
4ElaLMcq,0.5608490802339751,2.3507928958212334,0.2959497634428136,1.1395708158630509,0.29878677017202077,1.359960044964184
bXcmpJsD,0.590676012083764,2.0913488096814947,0.3122906687802577,1.0347152544814417,0.35216108919672,1.2479151906736172
ObDi8wOP,1.3563050755140518,0.9125034415974351,0.6677188982767751,0.4651085940191113,0.7941177388242371,0.5189155509242552
r5m3KtDk,1.852198201473128,0.863530490337426,0.878767223169214,0.4374679854419411,1.070591921818363,0.4761716959082918
IasNwGeK,2.8225595057178663,0.44473035097641406,1.4107842096318866,0.2470077859080291,1.6825250272455003,0.2836710443555476
v9rJvdtE,0.33663634694765904,3.2423284700138697,0.19577603980050073,2.1132504634678955,0.4360261905177002,2.2394957378849845
tUUX6Ut1,2.047612746699464,0.7762223975269014,1.0151406000582006,0.4120289108478032,1.2343265540189712,0.4571470751388902
ziUy6ld7,1.8771833598975232,0.6982872612513039,0.919893713285871,0.3565524430691937,1.1031554033104953,0.41291859560334104
lfYu58BD,1.31770805745204,1.159544996486875,0.6440777926958625,0.5660597069440816,0.7339447144739835,0.6428242400918721
jaCOTilE,2.0552417893411845,0.6956622037468185,1.0034841369306249,0.36199051769773205,1.2168668061147703,0.4220080697837516
EFURetNr,2.772464763816381,0.36441990627936816,2.3675815233278867,0.19572999118323703,2.8108437881649095,0.21164837531134256
fTpGpYz3,0.870660845357169,1.9318757877668271,0.4385982731957964,0.9388377534622497,0.5121945045260533,1.1222573907908113
l4manZlg,0.7716519757240999,1.9623672843437352,0.3868873507148823,0.9632793052579512,0.46247255424982836,1.1676663057152155
6Flexz9e,0.6173707454013146,2.8187207762876136,0.32522602837167813,1.415086298758967,0.3734155589147958,1.706251466955733
MuYZgKie,1.8760682221003542,0.9968467839242299,0.9195785846766862,0.49718388394205537,1.1175641806996206,0.5844149709379878
KflsVI1S,1.333644733465504,1.0861628426013306,0.6448740082368479,0.5282220026471282,0.7876650119373626,0.6382927891159208
f3ubFfVh,1.878808218855767,0.5900320937202933,0.9163520020695112,0.33442251166884246,1.0936155476638338,0.36219859349147077
p6DqRiU4,0.688278724564848,1.6235646151951977,0.38104102066720547,0.7937000643767712,0.42603560706761684,0.9305249995595909
Wl6guIsQ,1.3638676418836149,1.4323623740908753,0.6529298013767834,0.6881350838813064,0.7824709163271858,0.833095828378502
2BqzlnQc,1.2026437228862874,1.1798224472027976,0.5741065288398615,0.5687261680685537,0.706836979482545,0.6927907246082888
O8xXtjzS,0.8150863290969118,1.742385212457457,0.39045531512425125,0.8196306709915855,0.47999110853976046,1.0236945292499011
Y1UHOGvd,2.5400474914851343,0.5281326823820457,1.2450734324956994,0.2769280992555412,1.5095554554686805,0.3064387637498992
6qvjuvPg,1.1515215183712526,1.0865910017618403,0.5714770691662657,0.5402980778569907,0.6379658003247191,0.6031606341890497
x2soVcR7,1.4939643374895264,0.6919445047286943,0.7351727181729341,0.3733043680141531,0.8642599826606308,0.3995078366726114
OdCmQBqB,1.2015633762845532,0.9979809656497595,0.6130302900173163,0.5211573646837878,0.6882539919199349,0.5807047112907011
rRMIoPAe,0.6306329402887126,1.4488783285517728,0.3481102084410455,0.7163835538473531,0.37663621713916623,0.8351520595960393
65VllfPL,1.2908424063198216,1.2508323997442945,0.6284833718093672,0.6115248591029853,0.6902816846470999,0.6822490463014834
GCtfGzGn,0.5262160165407692,1.913610858222085,0.30213787959524735,0.9318651363395523,0.32677259650212426,1.0871617286807518
bBrsWwC1,1.062441034216166,1.1048888722961265,0.5389223237393587,0.5609037940011511,0.6191914787292045,0.6490928377526739
MHLMpqQ1,1.5072424185082764,0.6366171876453545,0.7411907261099617,0.3455658825795685,0.8566456375071799,0.3701866459161528
pzwfvbv0,0.6254500916634194,1.8019733886714546,0.3222442503617284,0.8749799509075156,0.3315633860939932,1.0023494435758142
pdUhmEvS,0.6587280329487439,2.190873348420383,0.3394070743809435,1.1038778256617683,0.37190738462372414,1.255294738430904
xAZotK9m,2.1499768635938645,0.6636178527445186,1.0471688511788264,0.3433364065498591,1.2235524726112275,0.3795330888136047
lUzpkzAF,1.7649906082691635,0.9432180662262011,0.8300039701266374,0.4586460390062536,0.9745810516502511,0.5093979845583875
ChPdFhZK,1.7505212389548939,0.7224850714567042,0.8409166886355922,0.3646648973998045,1.0265447180247418,0.41736545685211573
MREW8jCl,1.8604393492531317,0.7337512476243447,0.8746741896085122,0.3363923102802941,1.1142789615539745,0.42712595154834626
ryGS9Wdr,2.400998090720258,0.5774698452214853,1.150045472143653,0.28534002590181773,1.4120675994967782,0.31562310394122517
UTZiGYJE,1.7475723622322181,0.8604558090205403,0.813266901728501,0.4268275650238307,1.012678138841701,0.4918491252793714
QeT0EClR,1.3257110926599178,1.1665357634632805,0.6466720397636828,0.5715665092494745,0.7765481934805097,0.678027211082789
ABPPkfnK,0.6324345847074573,1.8714814267426885,0.3233899157023605,0.9112718460523561,0.37967997922043384,1.1504456948958794
WKQLjzXD,1.4124731451222439,0.8660307548820106,0.7107805554216231,0.47391285257396193,0.843387693572941,0.5309325304501404
IHxvSjfD,1.779255760372393,0.7501603770742777,0.8784299818483057,0.4058610369694034,1.0660008565229844,0.44857684579025925
SnKUlE1Q,1.894157729555904,0.6795701786256851,0.9160229874236254,0.3616224563784868,1.1433433699724322,0.44070729139948883
r1uAsDEo,0.6486880215977192,1.7129131838598892,0.37543836369359235,0.8690534773348291,0.4042417173762245,1.0359195475177128
0lWAZ7S1,1.4008343648296024,1.0376916569350871,0.6710966904711361,0.49774734325587816,0.8137276257077405,0.6156533351654544
OQ5lnWgH,0.953760519294026,1.4215179608629729,0.46374739437268747,0.6772995746610637,0.5847245598863494,0.8458483965398891
hbqC26dl,1.1773682315236644,1.1310420209483167,0.5669053792188129,0.5384699458252795,0.6985726854003526,0.6584024845527695
8j949air,1.7803578214581568,0.8808198657658127,0.7968251319137329,0.39340916774905965,1.0367346535709971,0.5165111235093125
dx7YKgeI,2.556538236440616,0.476879282235987,1.2702074529231464,0.24015544614162518,1.5514698714085846,0.2543823249214455
WARjoaS6,0.5575750967828217,2.144677236372278,0.2762462864366794,1.0605447121078921,0.31113803510115057,1.2674661311767925
lS90zrEl,2.4737047557574496,0.5211895370365788,1.2578704754915413,0.27383821890980226,1.5195988709401136,0.30076301327439775
tOu83nsr,0.623170222486637,2.4197849847607324,0.3195210222295837,1.163234202319428,0.33145908518263995,1.417827556283665
OnoYXZZa,3.023438685871711,0.4212355066557385,1.5628588751220074,0.22323303103527029,1.8646448346239308,0.23920493165511003
URA2gm1p,0.6872006505270373,1.403765031082048,0.3130789048545593,0.6351216632800408,0.40629371780317913,0.7979867937917204
hSxkUiZO,2.549954871459145,0.5043804725505824,1.2499945196580704,0.25816710516714947,1.5151823107683775,0.2750449514892748
63tip4PM,1.5277217514636174,0.8794747154664061,0.7230929367425035,0.43434242155122543,0.8779173254524881,0.5036464409917674
Ussq5aIn,1.6984367636321314,0.9761876077059118,0.7928922557059356,0.4656714531627756,0.9751848771864883,0.5574407793437163
GGxxidu3,1.6912725633315038,0.7461595759008046,0.823140011547046,0.39732063993165145,0.984183485647384,0.45043975859207985
hxbFotnQ,1.2514533575400044,1.056974617258712,0.6308117542676763,0.5449793495157316,0.7196354019612081,0.6024428717686526
2sOvSXEb,1.1463589893777617,0.9318783691853773,0.5962929064196394,0.49811265601178606,0.6868061655708323,0.5649516326281815
O00WGhl7,0.5149561912401183,2.473247602827881,0.2686319137475861,1.1870726958562043,0.36124895324551937,1.4553274590527165
YmikHG0t,1.9011788670733814,0.6811479985447018,0.9603272692098629,0.3791153512691993,1.1112796130406692,0.425047290174063
AwxtjGf9,1.6874541558149003,0.8279010407903573,0.8253839797065523,0.4403082590518774,0.9603742734729379,0.46868585763421533
bJzrs0fs,1.3863216999693142,0.8203086468494973,0.6975718037934001,0.448529327294211,0.8577050396274808,0.49001290440009154
xS8YFGW4,0.8963542617795046,1.4970629068605883,0.43731589665715837,0.7082748083498159,0.5160571791814694,0.868811277487046
t2fBnMWJ,1.2652148287941818,0.9781664435165802,0.6429986819972807,0.5145459209147986,0.7431807734018505,0.5830056322837224
lvKzTDah,0.6603248057901976,1.8466439846482479,0.3776655857761431,0.9251593944807922,0.4254555786226944,1.1142632236618444
dSaNLdhP,0.801130366355,1.3353474160205543,0.4381879998405365,0.7114925391002485,0.45601175373744335,0.8107601960095551
2DYXixQd,1.4424918572185064,0.9398555017543165,0.7273185215162778,0.5014871506211912,0.8474957997307377,0.5537885554679334
WSW0oGGC,0.7623250944406782,1.274825347788083,0.41565956288023065,0.6589846521951782,0.4426988116048018,0.7390533443844192
fwzwrZFc,0.7572307252973599,2.208239977380967,0.3504071479040583,1.0653604361822813,0.42791280759310085,1.2834948767371233
zoLbgYrf,2.0081799401608813,0.7340760371650765,0.9711773859452236,0.3559149919543426,1.1740437295989665,0.4231832347565851
dhHZrF0i,0.7244238385229668,1.726460309793036,0.3524940501196467,0.8353412389614138,0.40848261392694313,1.0076779101174083
ns888J6l,2.5384057104451987,0.39742816835962014,1.2630379939374574,0.20630386746761678,1.566662060869746,0.2243803063636472
bLXnLsY3,0.8668746238796814,1.9993211106827453,0.4096492534751704,0.9744014540402512,0.48523626939080067,1.159207375259652
WUsCSvbK,0.8053332034292425,2.5170761661404795,0.38051640836033473,1.2308936062506577,0.4583129335185692,1.5127463130722414
fyDjefEs,1.837231669868901,0.770107762621585,0.8758503717009164,0.37852593331073153,1.0927849661983597,0.4480607772808267
WAFQGsa8,1.85667740592786,0.9976663619679886,0.8805075883963104,0.4807779295281585,1.0720987214910815,0.5598960605220237
8faGQcRt,1.2324125537932675,1.1591616663255988,0.5930226350220905,0.5606486512701726,0.731907624330463,0.6870159805375957
0E5Cpb1F,1.4006837648633503,0.8964548183578682,0.6682040732066824,0.4393781127892321,0.8022497919242997,0.5201667883360793
x44zGC3D,3.1675772363907915,0.25355703636683874,1.8038957160138167,0.19619313109700467,1.9543263570871128,0.20169513588949378
hYu2euNM,1.8588200644518797,0.5879052845825726,0.9341433094013643,0.3304123378717908,1.0364128620899058,0.3444232999852029
r3z5pzWI,1.2863387082697286,0.9107433398115711,0.6486499264373389,0.4882225858711511,0.7512378521103594,0.5368606504769106
vVybdL7G,0.5665558082309612,1.640475798475585,0.33438621191336354,0.8387848828308327,0.31956938006712515,0.9849388654874665
6kqth7Vu,1.534363862579657,0.9149841094859217,0.742834219704063,0.4601302032216415,0.8972689698516934,0.5320424964405857
rujsXNaU,1.6345675715370924,0.7881103533206686,0.8023049925692397,0.40006208394665127,0.9715859891276308,0.4612115339659835
rapRUhAf,2.5150795936857206,0.587943261492669,1.2719579325321713,0.3307135151911812,1.5388073192497105,0.3484982439134081
MkqVTCP0,1.5253580737622474,0.7305643773253014,0.7647434795764186,0.4064813650665381,0.9366635960325616,0.46370818460913743
zZpNVYfl,0.8437656338179799,1.4829675026822,0.45901250957825224,0.7382799366894975,0.48740844346860324,0.8728157978852822
4EYZSWv7,1.03694783538373,1.4379802956803434,0.5414268134563155,0.7466492091812352,0.633646866593463,0.8686688993161858
dOmVZPFB,0.9284990755894335,1.4064633399676887,0.4637262917297158,0.6835955977132775,0.5290290002203261,0.8119074873743521
ARiZYqVH,1.0156240128419058,1.4102729309821345,0.5022182655943265,0.680574974162147,0.5966458795278811,0.8245413012093474
4liwY3pO,1.3238180418849879,1.203011974165986,0.6221696620837466,0.568691270745691,0.7764699765706714,0.7014601990067145
ObVPzmut,0.573404463913369,1.8062680709009846,0.3329631619155581,0.9167602380970858,0.32740790121022256,1.0507077939816012
pn1JpO84,1.6039793709353742,0.6003812272454103,0.7954130329339963,0.3658892870155347,0.9434967446906004,0.3483429589090964
2qkYXask,0.8336670358154726,1.3665123929191685,0.45649749736282513,0.6943645647637194,0.4875967981470488,0.7995417686093175
x2ZTZ6fn,1.516505261193535,0.7967221151161588,0.7699372276774313,0.43857343321493814,0.8894062809249353,0.4743027402413506
GngxXJde,1.5636719366230691,0.7231081856294126,0.8066027995318877,0.4114634479853467,0.934837705969907,0.4444714485191594
n1rGo4gb,0.5211802874008473,2.031565446620527,0.31166975442197786,1.0195872931682728,0.3458762714196076,1.2251183141056246
naT9motq,0.786177049988741,1.4412450688410423,0.43941725755567485,0.7409038395217324,0.4510183116537183,0.8332936420117928
02XDn5ek,1.4817892847971905,0.5913704692415811,0.7509744185432407,0.3492020902981428,0.8850729467485156,0.36887707940743886
CtXQwVDA,0.527649904913011,2.4218659126737996,0.28593689708360714,1.179764291838763,0.3245808241017066,1.3976416949821548
GQLSUZUu,2.214027987141427,0.42983269421997744,1.0975398185090945,0.2554562459691528,1.2967882617827309,0.2893783348790998
8z3xkY9b,0.35017184769003123,3.397399483056337,0.1645539459399041,1.5939756848802122,0.20060329952225842,2.04229581747511
pfPvl1rl,0.6947684148780986,2.3930323748569995,0.33001009317953056,1.160427800277069,0.38434758967147215,1.4206382656502747
QZDBjWSC,1.2109736936062365,0.9636921458956996,0.5954980156327353,0.4786740364694258,0.7182418923943991,0.5718532727570034
IquGrilI,0.8554805721290387,2.2356228199853283,0.411823707629539,1.063150659486841,0.483767702021337,1.3113617195524803
Wnq4f35K,0.42603394470593003,2.6611208097746006,0.21631711320083122,1.3572013815396544,0.23339508126062072,1.6415512802343515
OMH5ekkL,1.979616042440078,0.6617603302246943,0.943914565961858,0.33666153946098337,1.1713250046745696,0.3805658653078812
OKpWlSAi,0.9593874791508448,1.2763902917079502,0.4763173034471055,0.6235962899413218,0.5144583834418298,0.6997675678356775
AFHHJbXu,1.1059501766759208,1.339354518071549,0.5455451684731988,0.6488919630404235,0.6498412043683458,0.7851279514353048
vZs2yUck,0.9723936680977545,1.322530067054675,0.478341507330759,0.6424952756622624,0.5675279486705875,0.7796596679753416
r91H6cy1,1.7178138561764578,1.0299047284845937,0.8184312932930538,0.4939970192936161,0.9949955133588193,0.5970536694290709
jyINvrmp,1.9664864347436855,0.7390493470324336,0.9778309321920131,0.3683079284412448,1.1566166213275821,0.425548777715471
4YCybg0I,1.8876753675215043,0.5902115196208632,0.9393108397817217,0.329289015371052,1.1310695725559843,0.35253659098722184
fHKWTgpn,1.193226030740764,1.1222318146223105,0.6077654660920966,0.570330079209256,0.697408442856502,0.6614674287679378
GI7xFznB,1.0112577303488348,1.6337397245996839,0.4983872023564586,0.8019836638011223,0.5951676359504439,0.9737975911710587
QBsK0pR0,1.0209472988949684,1.3473879100885877,0.5005159320812984,0.6328795343222394,0.599790486569122,0.7893319891882343
rPBucDFO,1.010251533832537,1.1352725547878737,0.48024604816229866,0.5422343225701814,0.5967996213242326,0.7017517021727998
OGzVxkTG,1.5649554696079453,0.8689817206355978,0.800999402937085,0.4685208583833261,0.9651596540654129,0.5415105767905066
jm2OIEJf,2.8061277520404397,0.47848431053557644,1.4399233396429387,0.24419262147117626,1.6630425653339833,0.3418398575488687
Uw1SHYY0,0.35516293430572865,3.141395942566632,0.2153673986924502,1.7058710848028518,0.40732318270960494,2.0068623784355593
bFYhmxn0,1.5116602643969954,0.6528751854177696,0.7549378784451586,0.36211032726305276,0.901956665740256,0.3897764688380699
SOkiwGgk,0.6782042162641231,2.420938876524088,0.33332918353640795,1.1647272285830923,0.38288201228252905,1.4199009144942485
GdvmLB8p,1.5970457098879864,0.9041219076586869,0.7647062514332177,0.4444594604850245,0.9332733298528083,0.5332070933500604
SjYptDpA,1.2316648818156315,1.1476258411130873,0.5923814260720595,0.5533246979489248,0.7180157973406823,0.6674582723778308
IT0cEZKJ,3.014600913942049,0.7221043783102526,1.5240662110215433,0.3502178670835704,1.764855255510871,0.37804360179588886
bqGZBwej,0.5153637422959669,2.437004927727483,0.2721424337158084,1.256614279357211,0.30421309526535406,1.5513333941698677
jBMxEuqR,1.4067349193207745,1.1961020916667968,0.6752013858415438,0.578732266622696,0.8164869453879268,0.6967653956412985
Q1A0a0Bp,0.5076343108937493,2.9779030650510947,0.2545897611678313,1.5028435222535466,0.2380330561806664,1.7117810661563364
xWrMzxjs,0.5351301582466099,2.5343935257115695,0.2591797181226394,1.2451006011835544,0.2933590636363589,1.5084322772352103
xziXMFQ5,0.7707936947636799,1.5952377482546751,0.37610064875437305,0.7575997651222631,0.45167776943565113,0.9407733339466735
0xlayfO1,1.5639529488086796,0.9880835521278891,0.739628206831064,0.490760941239,0.9065805769716282,0.5768991508808055
bmYl4kcC,1.4239161427013292,1.2740603902527181,0.6896134979540487,0.6193129165757671,0.8546020505496893,0.762323241149625
x6Xdnd16,1.0635464460085071,1.0005615800512166,0.5435390375143152,0.5054346272196087,0.6509463647717781,0.5998655566749524
6Hwjbsw4,1.9110971683420304,0.5624001843450108,0.9495018408235525,0.3191205958240815,1.1668262462791863,0.3514618212083085
p8xfc1hA,0.6768353717847934,1.5980561784176415,0.3727652570577342,0.8077161159547844,0.4076905550654144,0.945487262108498
j19jyeXQ,1.0844235575019832,1.1297736141138939,0.5577368472670312,0.5741980914715408,0.6526347513396836,0.6816358664630902
ry6rwH2E,1.7768518494174768,0.8279376058839675,0.8757497028960018,0.4469027596361075,1.063989749078068,0.4945152326083455
t8gcfice,1.2081471527846346,1.176848121885841,0.565937612738985,0.5552250648618897,0.7104713287920392,0.6898113251348027
jwylHE48,2.2912653486577415,0.5433819106055395,1.1505062213965411,0.2975609734183809,1.3783166721856739,0.3004951439209569
xb5nxyIK,1.179377223925361,1.0168480759751028,0.6193503956177899,0.5415366247215163,0.771805293649857,0.6806481205467819
drnJWEur,2.0607526908031075,0.7123588364119816,1.0358184910654444,0.390211742229639,1.2549246638407592,0.46223168200820486
OWr2gBC1,0.6098778815036177,1.9855838682266995,0.32323698818877356,0.9755341113033896,0.3619437475759653,1.1955197877778472
2Ns6hVR7,0.8325772560121285,1.7274179067266926,0.4181303268835203,0.8150630806248785,0.47702108162367873,0.9920398335549687
UXkgeXsk,1.4256084736824692,0.944774692362048,0.6839474678853225,0.4763334658177087,0.8338853282566334,0.5703678370050997
jTsvg7IL,1.4586190212597068,0.6360607806690675,0.7277375043715818,0.34829517209725236,0.8497093414720672,0.3978368107209367
YVJETVXC,2.269356818365735,0.5915242047149017,1.0988342807362146,0.3262060795840411,1.240590978036652,0.4170488014971538
EidsVEIq,1.904123035254342,0.6166978844491862,0.9291892939027225,0.35412476691319633,1.1159725639890428,0.3789311720737218
08fkThmd,1.691078677672163,0.8722879551252872,0.8292206890606394,0.4552724248973049,0.9961637689575534,0.5231214392143819
MHeoUYXk,0.9758402024638473,1.5458196951161554,0.5128883033952865,0.7557654288652882,0.5857698162099412,0.888618615727845
l87POIvD,0.845818847840598,1.6584591906789716,0.44803628155827563,0.8067897062855655,0.5131110937107904,0.984933767885196
CMIISkmJ,1.0017672316182533,1.0832851725434822,0.5052631384158474,0.5595041447029684,0.5935681805749122,0.6481535593887947
Emp8mQOo,2.525734566062843,0.4490005078801187,1.2879427424773067,0.2640338892275197,1.441413478101368,0.26097698586599377
UJtrhRXR,0.8657823347474923,0.9347214084170951,0.46709915536895863,0.4848642444971604,0.5176742540493636,0.558719441489361
Sb6TNxfJ,1.6595759579149363,0.7318940356223195,0.7182399079500092,0.383715632008941,0.8601210587686737,0.41036373896584283
6D32wMJR,1.7191264359869902,0.6900870813337517,0.8354627632936659,0.37826443646589525,1.0054032989268498,0.40699491855021186
hvqCnpvh,0.8780741378578324,1.2736193330768262,0.46999058859129245,0.6473496840507299,0.5198703616470711,0.7354877959803516
8MkUYuSr,1.0494956219425575,1.0521562754923774,0.5363201717271773,0.5362738790722417,0.6220348193096421,0.6285509514567761
WWCKPbP6,1.9122657464169794,0.5738690474666519,0.9119926803165093,0.3035849194746111,1.11345460322196,0.37280379902458677
vTYIuiqb,2.4249497799004303,0.4942890682358163,1.139072107945437,0.24131360238820818,1.4366684694349665,0.32453670041634186
IJXMvBb4,0.8053993727858249,1.567118539640434,0.4164286751932381,0.7826274731544773,0.4930652527950863,0.9342945056779141
GQ9I1Z4L,2.030816573173076,0.6152125462460672,0.9789756319552229,0.329599518115863,1.155623783604977,0.34093384665357407
zBjkdDSr,3.1943067006285304,0.5444187191967564,1.5642233820703477,0.2738306099895999,1.8448060834165256,0.31096078502270136
xzBE2FkF,1.4542467928763674,0.9186556960207117,0.6939762101497104,0.4613331159574449,0.782002933058888,0.5005646912962985
Y14N0gKR,1.5892003323895278,0.8589280127517304,0.7696211230824227,0.4376426957493226,0.9138231641869025,0.5033865252757929
rDBA3ez9,1.5907368157558361,0.8111317491300453,0.7599604277018326,0.4141207258530467,0.8785051627221785,0.460909542064695
lxPiGge1,0.8247489826436508,1.5581408603426992,0.3926610877584946,0.7138037221598237,0.49182774171508975,0.9373808464814388
4p7vvcm8,1.5847091469353842,0.646332841726745,0.796564492219571,0.36645868917160157,0.9478389939234275,0.3834315775340854
SSNeFDA7,0.748990476529053,1.5841722619216807,0.37087830082301554,0.7469696077345256,0.45070466253821134,0.9645338976291172
fFPmHZue,1.7085758546300551,0.736294402661426,0.8375480217255064,0.38998689430299227,1.0405662237485744,0.45505927179235395
MqUJWjfU,3.3545105509403035,0.2560129413615314,1.6998698645066888,0.15767893787091497,2.017698844977965,0.17183559937031148
pEmHQXpN,0.5924491178984477,2.669921647397587,0.29964417016040873,1.3508159065571859,0.34729455373937407,1.6143861266288089
pIwTsWKL,1.0875186781120567,1.2432660064137235,0.5311774367098667,0.6082764661667783,0.6448095563818481,0.7417759725598736
xdS7ZhAB,2.556938366650451,0.5412321911342146,1.2111637235376096,0.2536602583125656,1.5384950634149477,0.3127088890150079
hvq8TKrE,0.698260006391789,2.6282574085179653,0.3386134727871295,1.3271561395570313,0.4096960533788371,1.6085808008945077
AJD1dVZE,3.118024962213689,0.37782313107535415,1.5449783075360273,0.1893146418884466,1.949303125158087,0.23374809789587284
StqOrC5F,0.6431219138205047,2.466134207371492,0.31413801839369926,1.2049695815305252,0.369197488124096,1.4783280792752167
xWMjLdjf,1.3130382260998972,1.2049053098167695,0.6421760094520464,0.5905160832654384,0.7670938412191733,0.7000736317719952
dj4y98JK,0.8685967193814988,1.6965372018526714,0.42444395796869255,0.8314004746652087,0.49935788965881894,1.0009587082913225
MJ0QizQu,0.8483904120576508,1.679711908241892,0.42206603147320443,0.7975798238385913,0.49568706490539377,0.9665603676124215
zNv3VeWi,2.246724109419884,0.6369635661200184,1.1089898279743835,0.3298237556266093,1.3385656110753976,0.36908489806548117
xEsU8Drs,2.6421403613830443,0.46435142183163597,1.3235200555654827,0.24297944451020578,1.6137628572755105,0.28479653812132577
tvvllIWg,1.247170840749933,0.8092824637521427,0.6220391883107309,0.434762624961019,0.7290927043353486,0.47537338305417814
pzXNKzkr,0.6035413229665848,1.650331750093942,0.3407535834080683,0.8154418446243789,0.35742022029521364,0.9710575003539708
MivEtXTi,1.2062370882193354,0.8081220110121973,0.6142000987997092,0.43128210942509826,0.7234865723290621,0.4781175927201531
jFdQY023,1.6356464214823812,0.8256710372475301,0.7838950760561244,0.4152115406788577,0.9595233678267346,0.492604625081122
rmxPa4t7,2.2815198559192287,0.5234571292839663,1.1660758635616464,0.28514869690992606,1.387171989986308,0.32213967508402785
vgtCqXYB,1.03731202443631,1.439641902883546,0.5144791785635198,0.6987734535645994,0.618900038385339,0.8411084692411226
jutH7O34,1.7933058171485148,0.7831161307862723,0.8542930718297459,0.39390635638539706,0.9823512759159094,0.42250023000786163
v5xD84lb,2.685790980542166,0.3204206073587497,1.9261284386046773,0.1387596919026314,2.4291584280357736,0.15763590567414398
ChTLNzf2,2.685785173058643,0.5592438351105133,1.3356364940847458,0.28921424872966145,1.630803108622828,0.3311625709326261
xzy9QxAq,1.9114857798851042,0.6970619479600164,0.9371801052435622,0.357076704087876,1.123879471377911,0.4242389491616481
xQ7UXlhj,1.5698089262785,0.9393189688070293,0.751121267500204,0.4613322680286649,0.9072259213367652,0.5552755623062683
t0gf2c25,2.2485781111177485,0.6951391233055483,1.11032638438588,0.3567396716745732,1.355302053510976,0.4110894031400869
OIRgviFM,2.0700960004741766,0.7036751333781046,1.0320177368003107,0.362958746166633,1.254859152480428,0.43302079109121877
6345Z1Tf,1.2823244377377945,0.894705179652831,0.6283282229285868,0.4395699995459975,0.7491188518580747,0.5296082815513846
hSQOaz6Q,2.3944433729892336,0.8721065413758422,1.1567510411478839,0.4310305528214934,1.4206934502146054,0.49610361592071234
pGA8S0ul,0.6671665494334755,1.5024927196731197,0.3746175847899014,0.75258804157943,0.41911827318884315,0.8834170945392409
AJy8pDJ5,0.49306019214394975,2.5015815786321163,0.2355101848644583,1.189904518911521,0.2639704790441426,1.4269793798925166
zNEcTMwU,0.920129467594766,1.1860425968972947,0.48682020202576987,0.6047748989164908,0.5410885981671641,0.7105532860352877
